Kalenderwoche;Datum;Wochentag;Anfang;Ende;Std.;Min.;UB/Archiv;Tage;Besuchsstunden;Anzahl Besucher;Zeit/Besuch;Ende Gelände;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;2022-11-25;Freitag;13:00;14:00;1;0;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;2022-11-25;Freitag;13:00;14:40;1;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;2022-11-25;Freitag;13:20;15:05;1;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;2022-11-25;Freitag;13:45;14:00;0;15;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-28;Montag;9:30;9:40;0;10;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-28;Montag;10:10;11:40;1;30;UB/Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-28;Montag;13:00;13:40;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-28;Montag;13:45;15:58;2;13;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-28;Montag;14:05;15:50;1;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-28;Montag;15:05;15:59;0;54;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;10:10;10:49;0;39;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;11:00;11:50;0;50;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;11:35;11:36;0;1;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;13:20;14:05;0;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;13:50;15:55;2;5;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;13:55;15:55;2;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-29;Dienstag;15:45;16:00;0;15;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;10:30;11:20;0;50;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;10:45;11:50;1;5;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;13:00;14:50;1;50;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;13:00;14:00;1;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;13:20;15:55;2;35;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;13:25;15:50;2;25;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;14:30;15:10;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-11-30;Mittwoch;14:35;15:58;1;23;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-01;Donnerstag;10:20;10:55;0;35;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-01;Donnerstag;10:37;11:53;1;16;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-01;Donnerstag;11:25;11:52;0;27;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-01;Donnerstag;14:20;15:50;1;30;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-02;Freitag;13:15;14:18;1;3;Archiv;1;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-02;Freitag;14:10;14:15;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;2022-12-02;Freitag;14:15;15:34;1;19;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;10:15;10:55;0;40;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;10:20;11:00;0;40;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;10:30;11:55;1;25;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;10:30;11:55;1;25;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;13:00;13:42;0;42;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;13:10;14:05;0;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;13:10;15:55;2;45;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;13:20;13:30;0;10;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-05;Montag;15:35;15:56;0;21;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;11:44;11:50;0;6;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;13:20;15:56;2;36;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;13:20;15:56;2;36;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;13:55;15:55;2;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;14:00;14:55;0;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;14:00;14:05;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;14:05;15:00;0;55;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-06;Dienstag;14:15;15:50;1;35;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;9:50;11:50;2;0;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;9:50;11:50;2;0;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;13:15;16:00;2;45;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;13:30;16:00;2;30;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;13:55;15:55;2;0;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;13:55;15:55;2;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;13:50;16:00;2;10;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-07;Mittwoch;14:15;15:55;1;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;9:00;11:50;2;50;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;9:15;10:25;1;10;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;9:20;10:25;1;5;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;9:25;11:55;2;30;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;11:15;12:00;0;45;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;11:25;12:00;0;35;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-08;Donnerstag;14:45;16:00;1;15;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-09;Freitag;9:10;10:55;1;45;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-09;Freitag;9:50;11:40;0;50;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-09;Freitag;10:55;11:55;1;0;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2022-12-09;Freitag;14:00;14:45;0;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-13;Dienstag;9:10;10:56;1;46;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-13;Dienstag;14:10;15:05;0;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-13;Dienstag;13:30;15:40;2;10;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-13;Dienstag;13:35;15:50;2;15;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-13;Dienstag;14:15;14:50;0;35;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-13;Dienstag;14:20;14:21;0;1;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;9:15;9:16;0;1;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;10:25;10:26;0;1;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;10:55;10:56;0;1;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;11:00;11:15;0;15;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;13:00;16:00;3;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;13:25;13:45;0;20;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;15:10;15:50;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-14;Mittwoch;15:43;15:50;0;7;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-15;Donnerstag;9:00;11:55;2;55;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-15;Donnerstag;10:40;11:30;0;50;UB/Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-15;Donnerstag;13:00;15:55;2;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-15;Donnerstag;14:00;14:30;0;30;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-15;Donnerstag;14:05;14:15;0;10;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-15;Donnerstag;14:45;15:30;0;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;9:00;11:55;2;55;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;10:00;11:30;1;30;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;10:40;11:30;0;50;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;13:00;15:55;2;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;13:35;15:20;1;45;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;13:45;15:30;1;45;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;14:00;15:57;1;57;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2022-12-16;Freitag;13:00;16:00;3;0;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-19;Montag;9:05;12:00;2;55;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-19;Montag;9:35;11:50;1;15;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-19;Montag;10:50;12:00;1;10;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-19;Montag;13:00;13:30;0;30;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-19;Montag;14:40;15:59;1;19;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-20;Dienstag;10:15;12:00;1;45;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-20;Dienstag;10:30;11:55;1;25;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-20;Dienstag;13:00;13:40;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-21;Mittwoch;9:50;10:50;1;0;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-21;Mittwoch;13:20;13:35;0;15;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-22;Donnerstag;11:15;11:55;0;40;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-22;Donnerstag;11:30;12:00;0;30;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-22;Donnerstag;13:00;15:55;2;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-22;Donnerstag;15:30;15:55;0;25;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-22;Donnerstag;15:55;15:56;0;1;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2022-12-23;Freitag;10:30;11:20;0;50;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
